GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,1-person household,2-person household,3-person household,4-person household,5-person household,6-person household,7-or-more-person household
1000000US121170202011034,121170202011034,"Block 1034, Block Group 1, Census Tract 202.01, Seminole County, Florida",9,1,3,2,1,1,0,1
1000000US121170202011035,121170202011035,"Block 1035, Block Group 1, Census Tract 202.01, Seminole County, Florida",13,1,4,3,3,0,0,2
1000000US121170202011036,121170202011036,"Block 1036, Block Group 1, Census Tract 202.01, Seminole County, Florida",6,3,1,1,1,0,0,0
1000000US121170202011037,121170202011037,"Block 1037, Block Group 1, Census Tract 202.01, Seminole County, Florida",2,1,0,0,0,0,0,1
1000000US121170202011038,121170202011038,"Block 1038, Block Group 1, Census Tract 202.01, Seminole County, Florida",9,4,3,0,1,1,0,0
1000000US121170202012000,121170202012000,"Block 2000, Block Group 2, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202012001,121170202012001,"Block 2001, Block Group 2, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202012002,121170202012002,"Block 2002, Block Group 2, Census Tract 202.01, Seminole County, Florida",30,10,13,5,1,0,1,0
1000000US121170202012003,121170202012003,"Block 2003, Block Group 2, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170202012004,121170202012004,"Block 2004, Block Group 2, Census Tract 202.01, Seminole County, Florida",1,0,0,0,1,0,0,0
1000000US121170202012005,121170202012005,"Block 2005, Block Group 2, Census Tract 202.01, Seminole County, Florida",1,0,1,0,0,0,0,0
1000000US121170202012006,121170202012006,"Block 2006, Block Group 2, Census Tract 202.01, Seminole County, Florida",5,2,0,1,0,0,0,2
